"SpeciesName","Genus","Species","Longitude","Latitude","First","Second","Third","datasetKey","areas"
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.941578","-21.83033","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","57.384937","-20.42685","Mauritius",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2129062500
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.826425","-16.321828","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","45.410737","-22.567905","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","47.552965","-18.914438","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.587456","-20.896953","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","57.57798","-20.107067","Mauritius",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2129062500
"Furcifer verrucosus Cuvier, 1829","Furcifer","verrucosus","43.629478","-23.118978","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","50.009344","-15.707042","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer antimena (Grandidier, 1872)","Furcifer","antimena","43.721526","-23.161767","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","47.525278","-18.932446","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer lateralis (Gray, 1831)","Furcifer","lateralis","47.541031","-18.972717","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer lateralis (Gray, 1831)","Furcifer","lateralis","47.540878","-18.972628","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","47.532067","-18.923714","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.209847","-12.490359","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.187233","-12.512416","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.210327","-12.490531","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.210328","-12.490474","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.550837","-15.542473","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.207344","-12.488978","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.207536","-12.488464","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","49.154619","-12.385593","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.560028","-15.550633","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer verrucosus Cuvier, 1829","Furcifer","verrucosus","47.163481","-24.615237","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.39232","-12.275058","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","47.463154","-18.785906","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.558016","-21.350183","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","48.27904","-13.366658","Madagascar","Nosy Be",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",298125000
"Furcifer antimena (Grandidier, 1872)","Furcifer","antimena","43.694227","-23.007766","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","47.578389","-18.874351","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.436628","-20.885738","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","47.576087","-18.877942","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer lateralis (Gray, 1831)","Furcifer","lateralis","47.229498","-20.460268","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.567867","-21.35868","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.522942","-21.316678","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","47.526104","-18.932307","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","45.38006","-22.539364","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","48.039911","-18.954682","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","47.467523","-18.832126","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.841162","-21.851578","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer lateralis (Gray, 1831)","Furcifer","lateralis","45.3643","-22.5664","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","45.38029","-22.53927","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer verrucosus Cuvier, 1829","Furcifer","verrucosus","46.892505","-25.011794","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.519286","-21.290205","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer lateralis (Gray, 1831)","Furcifer","lateralis","47.521129","-18.918407","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer lateralis (Gray, 1831)","Furcifer","lateralis","47.521129","-18.918407","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","47.076828","-21.448142","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer verrucosus Cuvier, 1829","Furcifer","verrucosus","43.759848","-24.054874","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","48.594003","-17.427987","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","48.59128","-17.42972","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","48.591255","-17.429705","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","47.526099","-18.932425","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","57.655657","-20.480664","Mauritius",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2129062500
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.56408","-21.355272","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.640925","-18.927378","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.29612","-21.136839","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","57.578762","-20.308924","Mauritius",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2129062500
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.441758","-21.267525","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.441745","-21.267522","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer lateralis (Gray, 1831)","Furcifer","lateralis","47.518924","-18.91394","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.388519","-20.928311","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.38985","-20.930389","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","44.702335","-22.773652","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer verrucosus Cuvier, 1829","Furcifer","verrucosus","47.170748","-24.780967","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer major (Brygoo, 1971)","Furcifer","major","47.169949","-24.78018","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer verrucosus Cuvier, 1829","Furcifer","verrucosus","47.169676","-24.779902","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer verrucosus Cuvier, 1829","Furcifer","verrucosus","47.170786","-24.780967","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.244268","-19.594286","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer lateralis (Gray, 1831)","Furcifer","lateralis","47.12522","-19.019453","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","47.000788","-16.811963","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer verrucosus Cuvier, 1829","Furcifer","verrucosus","47.17063","-24.780493","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer major (Brygoo, 1971)","Furcifer","major","47.171205","-24.781047","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer major (Brygoo, 1971)","Furcifer","major","47.17101","-24.781018","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.747513","-15.434217","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.860987","-17.026594","Madagascar","Ile Sainte-Marie",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","47.527082","-18.931832","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.640942","-18.92738","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","57.579554","-20.107109","Mauritius",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2129062500
"Furcifer lateralis (Gray, 1831)","Furcifer","lateralis","47.243576","-21.312076","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","57.356063","-20.483713","Mauritius",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2129062500
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.831158","-21.855319","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.828577","-21.861494","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer major (Brygoo, 1971)","Furcifer","major","45.26688","-22.462355","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","48.281959","-13.393839","Madagascar","Nosy Be",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",298125000
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","48.280597","-13.395184","Madagascar","Nosy Be",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",298125000
"Furcifer lateralis (Gray, 1831)","Furcifer","lateralis","47.240025","-21.28813","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","47.553098","-18.915787","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer lateralis (Gray, 1831)","Furcifer","lateralis","47.271628","-18.941917","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer rhinoceratus (Gray, 1845)","Furcifer","rhinoceratus","46.888085","-16.304304","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer willsii (Günther, 1890)","Furcifer","willsii","47.756708","-19.682767","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.869107","-18.766947","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer lateralis (Gray, 1831)","Furcifer","lateralis","47.534406","-18.844294","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","47.538858","-18.860056","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","47.542628","-18.870347","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer rhinoceratus (Gray, 1845)","Furcifer","rhinoceratus","46.860125","-16.334142","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer verrucosus Cuvier, 1829","Furcifer","verrucosus","46.647583","-25.020747","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer antimena (Grandidier, 1872)","Furcifer","antimena","43.61281","-23.118053","Madagascar",NA,NA,"8a863029-f435-446a-821e-275f4f641165",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.435375","-20.885728","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.353567","-12.324322","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer antimena (Grandidier, 1872)","Furcifer","antimena","43.727703","-23.174488","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer verrucosus Cuvier, 1829","Furcifer","verrucosus","43.620505","-23.122763","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.244762","-21.045369","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","44.808057","-19.139959","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer lateralis (Gray, 1831)","Furcifer","lateralis","46.92423","-19.928317","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.841922","-21.850964","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.841922","-21.850964","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.841922","-21.850964","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.841922","-21.850964","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.841922","-21.850964","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.841922","-21.850964","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.841922","-21.850964","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.240112","-21.047903","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer lateralis (Gray, 1831)","Furcifer","lateralis","47.451491","-21.259866","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","48.331192","-13.381606","Madagascar","Nosy Be",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",298125000
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","47.52641","-18.930448","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.62263","-21.359465","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer major (Brygoo, 1971)","Furcifer","major","43.674703","-23.34626","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.213707","-18.605661","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.212444","-18.604792","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.212444","-18.604792","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","44.576121","-20.337596","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.189541","-18.707815","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","48.321439","-13.315344","Madagascar","Nosy Be",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",298125000
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","44.657285","-20.067185","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.695671","-15.466089","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer angeli (Brygoo & Domergue, 1968)","Furcifer","angeli","46.699231","-15.465855","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer willsii (Günther, 1890)","Furcifer","willsii","48.433764","-18.938839","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer antimena (Grandidier, 1872)","Furcifer","antimena","43.755197","-23.150535","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.244778","-19.59401","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer balteatus (Duméril & Bibron, 1851)","Furcifer","balteatus","47.452898","-21.370313","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.799519","-21.297087","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","50.145276","-14.258547","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","50.260102","-14.871344","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","50.260048","-14.87123","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.752431","-14.476673","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.752431","-14.476673","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.752431","-14.476673","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.706111","-14.435","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.706111","-14.435","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.707769","-15.504042","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer angeli (Brygoo & Domergue, 1968)","Furcifer","angeli","46.707964","-15.504139","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.842183","-21.853594","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","46.842187","-21.853896","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","49.452174","-17.616858","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","48.218392","-13.314892","Madagascar","Nosy Be",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",298125000
"Furcifer pardalis (Cuvier, 1829)","Furcifer","pardalis","55.641554","-21.312196","Reunion",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",2896937500
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","49.174639","-12.915706","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","43.755344","-23.414123","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer verrucosus Cuvier, 1829","Furcifer","verrucosus","43.755607","-23.413547","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer oustaleti (Mocquard, 1894)","Furcifer","oustaleti","44.679611","-22.876122","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
"Furcifer major (Brygoo, 1971)","Furcifer","major","45.383366","-22.539912","Madagascar",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",6.68e+11
