"scientificName","acceptedScientificName","decimalLatitude","decimalLongitude","basisOfRecord","occurrenceStatus","genericName","specificEpithet","datasetKey","Species","featurecla","name","areas"
"Yssichromis fusiformis (Greenwood & Gee, 1969)","Haplochromis fusiformis Greenwood & Gee, 1969",0.40139,33.24806,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","fusiformis","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis fusiformis","Lake","Lake Victoria",67332250502.7392
"Psammochromis riponianus (Boulenger, 1911)","Haplochromis riponianus (Boulenger, 1911)",0.40139,33.24806,"PRESERVED_SPECIMEN","PRESENT","Psammochromis","riponianus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Psammochromis riponianus","Lake","Lake Victoria",67332250502.7392
"Psammochromis riponianus (Boulenger, 1911)","Haplochromis riponianus (Boulenger, 1911)",0.40139,33.24806,"PRESERVED_SPECIMEN","PRESENT","Psammochromis","riponianus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Psammochromis riponianus","Lake","Lake Victoria",67332250502.7392
"Yssichromis laparogramma (Greenwood & Gee, 1969)","Haplochromis laparogramma Greenwood & Gee, 1969",0.40139,33.21979,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","laparogramma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Psammochromis saxicola (Greenwood, 1960)","Haplochromis saxicola Greenwood, 1960",0.40139,33.24806,"PRESERVED_SPECIMEN","PRESENT","Psammochromis","saxicola","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Psammochromis saxicola","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis crassilabris (Boulenger, 1906)","Haplochromis crassilabris Boulenger, 1906",0.41346,33.19651,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","crassilabris","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis crassilabris","Lake","Lake Victoria",67332250502.7392
"Neochromis nigricans (Boulenger, 1906)","Haplochromis nigricans (Boulenger, 1906)",0.41346,33.19651,"PRESERVED_SPECIMEN","PRESENT","Neochromis","nigricans","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Neochromis nigricans","Lake","Lake Victoria",67332250502.7392
"Neochromis nigricans (Boulenger, 1906)","Haplochromis nigricans (Boulenger, 1906)",0.41346,33.19651,"PRESERVED_SPECIMEN","PRESENT","Neochromis","nigricans","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Neochromis nigricans","Lake","Lake Victoria",67332250502.7392
"Psammochromis riponianus (Boulenger, 1911)","Haplochromis riponianus (Boulenger, 1911)",0.41346,33.19651,"PRESERVED_SPECIMEN","PRESENT","Psammochromis","riponianus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Psammochromis riponianus","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis crassilabris (Boulenger, 1906)","Haplochromis crassilabris Boulenger, 1906",0.41346,33.19651,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","crassilabris","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis crassilabris","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis crassilabris (Boulenger, 1906)","Haplochromis crassilabris Boulenger, 1906",0.41346,33.19651,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","crassilabris","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis crassilabris","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis plagiodon (Regan & Trewavas, 1928)","Haplochromis plagiodon Regan & Trewavas, 1928",0.40139,33.24806,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","plagiodon","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis plagiodon","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis crassilabris (Boulenger, 1906)","Haplochromis crassilabris Boulenger, 1906",0.40139,33.24806,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","crassilabris","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis crassilabris","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis crassilabris (Boulenger, 1906)","Haplochromis crassilabris Boulenger, 1906",0.40139,33.24806,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","crassilabris","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis crassilabris","Lake","Lake Victoria",67332250502.7392
"Psammochromis riponianus (Boulenger, 1911)","Haplochromis riponianus (Boulenger, 1911)",0.40345,33.22013,"PRESERVED_SPECIMEN","PRESENT","Psammochromis","riponianus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Psammochromis riponianus","Lake","Lake Victoria",67332250502.7392
"Astatotilapia nubila (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",0.40345,33.22013,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","nubila","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia nubila","Lake","Lake Victoria",67332250502.7392
"Yssichromis laparogramma (Greenwood & Gee, 1969)","Haplochromis laparogramma Greenwood & Gee, 1969",-0.47191,34.07048,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","laparogramma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Prognathochromis tridens (Regan & Trewavas, 1928)","Haplochromis tridens Regan & Trewavas, 1928",-0.47191,34.07048,"PRESERVED_SPECIMEN","PRESENT","Prognathochromis","tridens","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Prognathochromis tridens","Lake","Lake Victoria",67332250502.7392
"Gaurochromis hiatus (Hoogerhoud & Witte, 1981)","Haplochromis hiatus Hoogerhoud & Witte, 1981",-0.47191,34.07048,"PRESERVED_SPECIMEN","PRESENT","Gaurochromis","hiatus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Gaurochromis hiatus","Lake","Lake Victoria",67332250502.7392
"Gaurochromis iris (Hoogerhoud & Witte, 1981)","Haplochromis iris Hoogerhoud & Witte, 1981",-0.47191,34.07048,"PRESERVED_SPECIMEN","PRESENT","Gaurochromis","iris","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Gaurochromis iris","Lake","Lake Victoria",67332250502.7392
"Mbipia mbipi Lippitsch & Bouton, 1998","Haplochromis mbipi (Lippitsch & Bouton, 1998)",-0.41817,34.20451,"PRESERVED_SPECIMEN","PRESENT","Mbipia","mbipi","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Mbipia mbipi","Lake","Lake Victoria",67332250502.7392
"Haplochromis nubilus (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",0.461282,33.252985,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nubilus","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nubilus","Lake","Lake Victoria",67332250502.7392
"Haplochromis nigricans (Boulenger, 1906)","Haplochromis nigricans (Boulenger, 1906)",0.414269,33.219176,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nigricans","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nigricans","Lake","Lake Victoria",67332250502.7392
"Haplochromis nubilus (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",0.414269,33.219176,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nubilus","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nubilus","Lake","Lake Victoria",67332250502.7392
"Haplochromis nyanzae Greenwood, 1962","Haplochromis nyanzae Greenwood, 1962",0.414269,33.219176,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nyanzae","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nyanzae","Lake","Lake Victoria",67332250502.7392
"Haplochromis nubilus (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",0.461282,33.252985,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nubilus","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nubilus","Lake","Lake Victoria",67332250502.7392
"Haplochromis nigricans (Boulenger, 1906)","Haplochromis nigricans (Boulenger, 1906)",0.414269,33.219176,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nigricans","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nigricans","Lake","Lake Victoria",67332250502.7392
"Psammochromis saxicola (Greenwood, 1960)","Haplochromis saxicola Greenwood, 1960",0.40139,33.24806,"PRESERVED_SPECIMEN","PRESENT","Psammochromis","saxicola","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Psammochromis saxicola","Lake","Lake Victoria",67332250502.7392
"Psammochromis acidens (Greenwood, 1967)","Haplochromis acidens Greenwood, 1967",0.40139,33.24806,"PRESERVED_SPECIMEN","PRESENT","Psammochromis","acidens","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Psammochromis acidens","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis chromogynos (Greenwood, 1959)","Haplochromis chromogynos Greenwood, 1959",0.40139,33.24806,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","chromogynos","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis chromogynos","Lake","Lake Victoria",67332250502.7392
"Astatotilapia nubila (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",0.40139,33.24806,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","nubila","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia nubila","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis plagiodon (Regan & Trewavas, 1928)","Haplochromis plagiodon Regan & Trewavas, 1928",-0.47718,32.21849,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","plagiodon","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis plagiodon","Lake","Lake Victoria",67332250502.7392
"Yssichromis fusiformis (Greenwood & Gee, 1969)","Haplochromis fusiformis Greenwood & Gee, 1969",-0.47718,32.21849,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","fusiformis","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis fusiformis","Lake","Lake Victoria",67332250502.7392
"Yssichromis laparogramma (Greenwood & Gee, 1969)","Haplochromis laparogramma Greenwood & Gee, 1969",-0.47718,32.21849,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","laparogramma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Psammochromis acidens (Greenwood, 1967)","Haplochromis acidens Greenwood, 1967",0.40139,33.24806,"PRESERVED_SPECIMEN","PRESENT","Psammochromis","acidens","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Psammochromis acidens","Lake","Lake Victoria",67332250502.7392
"Haplochromis nubilus (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",0.424289,33.234089,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nubilus","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nubilus","Lake","Lake Victoria",67332250502.7392
"Haplochromis nubilus (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",0.424289,33.234089,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nubilus","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nubilus","Lake","Lake Victoria",67332250502.7392
"Psammochromis schubotzi (Boulenger, 1914)","Haplochromis schubotzi Boulenger, 1914",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Psammochromis","schubotzi","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Psammochromis schubotzi","Lake","Lake Edward",2219606178.99023
"Pyxichromis paradoxus Lippitsch & Kaufman, 2003","Haplochromis paradoxus (Lippitsch & Kaufman, 2003)",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Pyxichromis","paradoxus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Pyxichromis paradoxus","Lake","Lake Edward",2219606178.99023
"Astatotilapia schubotziella (Greenwood, 1973)","Haplochromis schubotziellus Greenwood, 1973",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","schubotziella","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia schubotziella","Lake","Lake Edward",2219606178.99023
"Astatotilapia schubotziella (Greenwood, 1973)","Haplochromis schubotziellus Greenwood, 1973",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","schubotziella","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia schubotziella","Lake","Lake Edward",2219606178.99023
"Astatotilapia oregosoma (Greenwood, 1973)","Haplochromis oregosoma Greenwood, 1973",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","oregosoma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia oregosoma","Lake","Lake Edward",2219606178.99023
"Schubotzia eduardiana Boulenger, 1914","Haplochromis eduardianus (Boulenger, 1914)",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Schubotzia","eduardiana","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Schubotzia eduardiana","Lake","Lake Edward",2219606178.99023
"Harpagochromis squamipinnis (Regan, 1921)","Haplochromis squamipinnis Regan, 1921",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Harpagochromis","squamipinnis","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Harpagochromis squamipinnis","Lake","Lake Edward",2219606178.99023
"Harpagochromis squamipinnis (Regan, 1921)","Haplochromis squamipinnis Regan, 1921",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Harpagochromis","squamipinnis","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Harpagochromis squamipinnis","Lake","Lake Edward",2219606178.99023
"Gaurochromis angustifrons (Boulenger, 1914)","Haplochromis angustifrons Boulenger, 1914",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Gaurochromis","angustifrons","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Gaurochromis angustifrons","Lake","Lake Edward",2219606178.99023
"Psammochromis schubotzi (Boulenger, 1914)","Haplochromis schubotzi Boulenger, 1914",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Psammochromis","schubotzi","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Psammochromis schubotzi","Lake","Lake Edward",2219606178.99023
"Paralabidochromis labiatus (Trewavas, 1933)","Haplochromis labiatus Trewavas, 1933",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","labiatus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis labiatus","Lake","Lake Edward",2219606178.99023
"Harpagochromis squamipinnis (Regan, 1921)","Haplochromis squamipinnis Regan, 1921",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Harpagochromis","squamipinnis","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Harpagochromis squamipinnis","Lake","Lake Edward",2219606178.99023
"Astatotilapia macropsoides (Greenwood, 1973)","Haplochromis macropsoides Greenwood, 1973",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","macropsoides","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia macropsoides","Lake","Lake Edward",2219606178.99023
"Harpagochromis squamipinnis (Regan, 1921)","Haplochromis squamipinnis Regan, 1921",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Harpagochromis","squamipinnis","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Harpagochromis squamipinnis","Lake","Lake Edward",2219606178.99023
"Lipochromis taurinus (Trewavas, 1933)","Haplochromis taurinus Trewavas, 1933",-0.24168,29.79558,"PRESERVED_SPECIMEN","PRESENT","Lipochromis","taurinus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Lipochromis taurinus","Lake","Lake Edward",2219606178.99023
"Paralabidochromis labiatus (Trewavas, 1933)","Haplochromis labiatus Trewavas, 1933",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","labiatus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis labiatus","Lake","Lake Edward",2219606178.99023
"Paralabidochromis labiatus (Trewavas, 1933)","Haplochromis labiatus Trewavas, 1933",-0.24168,29.79558,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","labiatus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis labiatus","Lake","Lake Edward",2219606178.99023
"Harpagochromis squamipinnis (Regan, 1921)","Haplochromis squamipinnis Regan, 1921",-0.24168,29.79558,"PRESERVED_SPECIMEN","PRESENT","Harpagochromis","squamipinnis","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Harpagochromis squamipinnis","Lake","Lake Edward",2219606178.99023
"Lipochromis taurinus (Trewavas, 1933)","Haplochromis taurinus Trewavas, 1933",-0.24168,29.79558,"PRESERVED_SPECIMEN","PRESENT","Lipochromis","taurinus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Lipochromis taurinus","Lake","Lake Edward",2219606178.99023
"Harpagochromis squamipinnis (Regan, 1921)","Haplochromis squamipinnis Regan, 1921",-0.24168,29.79558,"PRESERVED_SPECIMEN","PRESENT","Harpagochromis","squamipinnis","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Harpagochromis squamipinnis","Lake","Lake Edward",2219606178.99023
"Harpagochromis squamipinnis (Regan, 1921)","Haplochromis squamipinnis Regan, 1921",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Harpagochromis","squamipinnis","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Harpagochromis squamipinnis","Lake","Lake Edward",2219606178.99023
"Astatotilapia elegans (Trewavas, 1933)","Haplochromis elegans Trewavas, 1933",-0.24168,29.79558,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","elegans","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia elegans","Lake","Lake Edward",2219606178.99023
"Astatotilapia elegans (Trewavas, 1933)","Haplochromis elegans Trewavas, 1933",-0.24168,29.79558,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","elegans","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia elegans","Lake","Lake Edward",2219606178.99023
"Astatotilapia macropsoides (Greenwood, 1973)","Haplochromis macropsoides Greenwood, 1973",-0.24168,29.79558,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","macropsoides","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia macropsoides","Lake","Lake Edward",2219606178.99023
"Psammochromis schubotzi (Boulenger, 1914)","Haplochromis schubotzi Boulenger, 1914",-0.24168,29.79558,"PRESERVED_SPECIMEN","PRESENT","Psammochromis","schubotzi","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Psammochromis schubotzi","Lake","Lake Edward",2219606178.99023
"Astatotilapia schubotziella (Greenwood, 1973)","Haplochromis schubotziellus Greenwood, 1973",-0.24168,29.79558,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","schubotziella","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia schubotziella","Lake","Lake Edward",2219606178.99023
"Pyxichromis paradoxus Lippitsch & Kaufman, 2003","Haplochromis paradoxus (Lippitsch & Kaufman, 2003)",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Pyxichromis","paradoxus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Pyxichromis paradoxus","Lake","Lake Edward",2219606178.99023
"Astatotilapia elegans (Trewavas, 1933)","Haplochromis elegans Trewavas, 1933",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","elegans","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia elegans","Lake","Lake Edward",2219606178.99023
"Enterochromis nigripinnis (Regan, 1921)","Haplochromis nigripinnis Regan, 1921",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Enterochromis","nigripinnis","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Enterochromis nigripinnis","Lake","Lake Edward",2219606178.99023
"Haplochromis nubilus (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",0.417924,33.232519,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nubilus","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nubilus","Lake","Lake Victoria",67332250502.7392
"Thoracochromis loati (Greenwood, 1971)","Haplochromis loati Greenwood, 1971",1.6446,30.94846,"PRESERVED_SPECIMEN","PRESENT","Thoracochromis","loati","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Thoracochromis loati","Lake","Lake Albert",5404605008.37131
"Thoracochromis avium (Regan, 1929)","Haplochromis avium Regan, 1929",1.6446,30.94846,"PRESERVED_SPECIMEN","PRESENT","Thoracochromis","avium","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Thoracochromis avium","Lake","Lake Albert",5404605008.37131
"Haplochromis nubilus (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",0.418018,33.232977,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nubilus","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nubilus","Lake","Lake Victoria",67332250502.7392
"Haplochromis nigricans (Boulenger, 1906)","Haplochromis nigricans (Boulenger, 1906)",0.418018,33.232977,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nigricans","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nigricans","Lake","Lake Victoria",67332250502.7392
"Haplochromis nubilus (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",0.46095,33.2523,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nubilus","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nubilus","Lake","Lake Victoria",67332250502.7392
"Haplochromis nubilus (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",0.414269,33.219176,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nubilus","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nubilus","Lake","Lake Victoria",67332250502.7392
"Yssichromis pappenheimi (Boulenger, 1914)","Haplochromis pappenheimi (Boulenger, 1914)",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","pappenheimi","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis pappenheimi","Lake","Lake Edward",2219606178.99023
"Harpagochromis squamipinnis (Regan, 1921)","Haplochromis squamipinnis Regan, 1921",-0.25959,29.76939,"PRESERVED_SPECIMEN","PRESENT","Harpagochromis","squamipinnis","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Harpagochromis squamipinnis","Lake","Lake Edward",2219606178.99023
"Haplochromis macrops (Boulenger, 1911)","Haplochromis macrops (Boulenger, 1911)",0.096364,32.454074,"HUMAN_OBSERVATION","PRESENT","Haplochromis","macrops","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis macrops","Lake","Lake Victoria",67332250502.7392
"Haplochromis nubilus (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",0.46095,33.2523,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nubilus","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nubilus","Lake","Lake Victoria",67332250502.7392
"Haplochromis laparogramma Greenwood & Gee, 1969","Haplochromis laparogramma Greenwood & Gee, 1969",0.460728,33.253594,"HUMAN_OBSERVATION","PRESENT","Haplochromis","laparogramma","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Haplochromis nubilus (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",0.461282,33.252985,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nubilus","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nubilus","Lake","Lake Victoria",67332250502.7392
"Haplochromis macrops (Boulenger, 1911)","Haplochromis macrops (Boulenger, 1911)",0.460588,33.286908,"HUMAN_OBSERVATION","PRESENT","Haplochromis","macrops","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis macrops","Lake","Lake Victoria",67332250502.7392
"Haplochromis laparogramma Greenwood & Gee, 1969","Haplochromis laparogramma Greenwood & Gee, 1969",0.460588,33.286908,"HUMAN_OBSERVATION","PRESENT","Haplochromis","laparogramma","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Haplochromis nigricans (Boulenger, 1906)","Haplochromis nigricans (Boulenger, 1906)",0.435152,33.257788,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nigricans","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nigricans","Lake","Lake Victoria",67332250502.7392
"Haplochromis nubilus (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",0.441975,33.25402,"HUMAN_OBSERVATION","PRESENT","Haplochromis","nubilus","3d514dad-76ed-43d3-893c-915910ce638c","Haplochromis nubilus","Lake","Lake Victoria",67332250502.7392
"Pundamilia pundamilia Seehausen & Bouton, 1998","Haplochromis pundamilia (Seehausen & Bouton, 1998)",-0.21284,34.51364,"PRESERVED_SPECIMEN","PRESENT","Pundamilia","pundamilia","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Pundamilia pundamilia","Lake","Lake Victoria",67332250502.7392
"Neochromis nigricans (Boulenger, 1906)","Haplochromis nigricans (Boulenger, 1906)",-0.35,34.21667,"PRESERVED_SPECIMEN","PRESENT","Neochromis","nigricans","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Neochromis nigricans","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis plagiodon (Regan & Trewavas, 1928)","Haplochromis plagiodon Regan & Trewavas, 1928",-0.08937,34.08626,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","plagiodon","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis plagiodon","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis plagiodon (Regan & Trewavas, 1928)","Haplochromis plagiodon Regan & Trewavas, 1928",-0.05845,34.02233,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","plagiodon","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis plagiodon","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis plagiodon (Regan & Trewavas, 1928)","Haplochromis plagiodon Regan & Trewavas, 1928",-0.21284,34.51364,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","plagiodon","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis plagiodon","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis plagiodon (Regan & Trewavas, 1928)","Haplochromis plagiodon Regan & Trewavas, 1928",-0.05845,34.02233,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","plagiodon","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis plagiodon","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis plagiodon (Regan & Trewavas, 1928)","Haplochromis plagiodon Regan & Trewavas, 1928",-0.21284,34.51364,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","plagiodon","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis plagiodon","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis plagiodon (Regan & Trewavas, 1928)","Haplochromis plagiodon Regan & Trewavas, 1928",-0.21284,34.51364,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","plagiodon","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis plagiodon","Lake","Lake Victoria",67332250502.7392
