"acceptedScientificName","genericName","specificEpithet","decimalLongitude","decimalLatitude","datasetKey"
"Tetragnatha restricta Simon, 1900","Tetragnatha","restricta",-156.25683,20.80274,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha restricta Simon, 1900","Tetragnatha","restricta",-156.08358,20.70074,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha restricta Simon, 1900","Tetragnatha","restricta",-156.2087,20.76494,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha restricta Simon, 1900","Tetragnatha","restricta",-155.28062,19.91411,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha restricta Simon, 1900","Tetragnatha","restricta",-155.28007,19.91445,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha restricta Simon, 1900","Tetragnatha","restricta",-156.07235,20.67484,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha anuenue Gillespie, 2002","Tetragnatha","anuenue",-155.22808,19.54841,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha kamakou Gillespie, 1992","Tetragnatha","kamakou",-156.89643,21.12052,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha kamakou Gillespie, 1992","Tetragnatha","kamakou",-156.89651,21.10765,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha anuenue Gillespie, 2002","Tetragnatha","anuenue",-155.33351,19.67476,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha restricta Simon, 1900","Tetragnatha","restricta",-155.26827,19.92712,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha restricta Simon, 1900","Tetragnatha","restricta",-155.84814,19.2443,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha anuenue Gillespie, 2002","Tetragnatha","anuenue",-155.33168,19.67449,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha kamakou Gillespie, 1992","Tetragnatha","kamakou",-156.90353,21.10977,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha kamakou Gillespie, 1992","Tetragnatha","kamakou",-156.92858,21.11273,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha anuenue Gillespie, 2002","Tetragnatha","anuenue",-155.24703,19.5415,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha anuenue Gillespie, 2002","Tetragnatha","anuenue",-155.25173,19.46817,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha anuenue Gillespie, 2002","Tetragnatha","anuenue",-155.2649,19.71862,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha anuenue Gillespie, 2002","Tetragnatha","anuenue",-155.23699,19.5447,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha anuenue Gillespie, 2002","Tetragnatha","anuenue",-155.35795,19.66541,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha anuenue Gillespie, 2002","Tetragnatha","anuenue",-155.28007,19.91445,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha anuenue Gillespie, 2002","Tetragnatha","anuenue",-155.33358,19.6764,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha kamakou Gillespie, 1992","Tetragnatha","kamakou",-156.24205,20.79499,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha brevignatha Gillespie, 1992","Tetragnatha","brevignatha",-155.24703,19.5415,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha brevignatha Gillespie, 1992","Tetragnatha","brevignatha",-155.85438,19.24385,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha kamakou Gillespie, 1992","Tetragnatha","kamakou",-156.24341,20.78077,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha kamakou Gillespie, 1992","Tetragnatha","kamakou",-156.25683,20.80274,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha brevignatha Gillespie, 1992","Tetragnatha","brevignatha",-155.79138,19.14473,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-155.3025,19.43934,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha brevignatha Gillespie, 1992","Tetragnatha","brevignatha",-155.28007,19.91445,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-155.33351,19.67476,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-155.33501,19.67403,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.08358,20.70074,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha brevignatha Gillespie, 1992","Tetragnatha","brevignatha",-155.26788,19.92734,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-155.24703,19.5415,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.89793,21.11195,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha kamakou Gillespie, 1992","Tetragnatha","kamakou",-156.58635,20.89027,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-155.7633,20.11482,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-155.18984,19.40915,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.11602,20.71607,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.251,20.79327,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-155.3258,19.81947,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.24341,20.78077,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha kamakou Gillespie, 1992","Tetragnatha","kamakou",-156.24438,20.77554,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.22404,20.80779,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha brevignatha Gillespie, 1992","Tetragnatha","brevignatha",-155.28494,19.91096,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-155.38432,19.67701,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.12302,20.75064,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.84979,21.13242,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.1267,20.71887,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.12392,20.74586,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.89769,21.11181,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.25683,20.80274,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.25089,20.80551,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.10233,20.71198,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.89139,21.11111,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-155.79138,19.14473,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-155.76594,20.1091,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-155.73721,20.09422,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.25029,20.8047,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.2075,20.79111,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.35309,20.80415,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.10611,20.73333,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.90042,21.10498,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.90703,21.1095,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.89559,21.10774,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.58635,20.89027,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-155.85438,19.24385,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-155.3339,19.6748,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.08079,20.69386,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.07235,20.67484,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-155.33168,19.67449,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.25972,20.80056,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.0674,20.70707,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.10961,20.76749,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha restricta Simon, 1900","Tetragnatha","restricta",-156.28436,20.75703,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha restricta Simon, 1900","Tetragnatha","restricta",-156.2434,20.76867,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha restricta Simon, 1900","Tetragnatha","restricta",-156.22656,20.80855,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha kamakou Gillespie, 1992","Tetragnatha","kamakou",-156.90282,21.10361,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha brevignatha Gillespie, 1992","Tetragnatha","brevignatha",-155.28522,19.91084,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha brevignatha Gillespie, 1992","Tetragnatha","brevignatha",-155.25187,19.94459,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha kamakou Gillespie, 1992","Tetragnatha","kamakou",-156.25618,20.80194,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha kamakou Gillespie, 1992","Tetragnatha","kamakou",-156.25029,20.8047,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.13416,20.74057,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.25618,20.80194,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-155.33275,19.78976,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
"Tetragnatha quasimodo Gillespie, 1992","Tetragnatha","quasimodo",-156.59835,20.85167,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3"
